instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3119.01424,14-05-2011,summer,2011,5,19.99464889,No,5.985723976,No work,Light Snow,0.54,0.5152,0.94,0.1343,42,115,157.0041738
3119.986529,14-05-2011,summer,2011,5,20.99576358,No,6.006280018,No work,Light Snow,0.54,0.5152,0.94,0.2239,15,44,59.00612075
3121.008466,14-05-2011,summer,2011,5,22.00252339,No,5.994605238,No work,Light Snow,0.54,0.5152,0.94,0.1642,7,19,25.99928189
3121.994012,14-05-2011,summer,2011,5,22.9988355,No,6.003211017,No work,Light Snow,0.52,0.5,1,0.194,11,33,43.9914795
3123.002716,15-05-2011,summer,2011,5,0.007188048,No,0.007757002,No work,Mist,0.52,0.5,1,0,5,34,39.00152032
3124.020335,15-05-2011,summer,2011,5,0.996724932,No,0.010640675,No work,Mist,0.52,0.5,1,0.1045,4,43,46.99966504
3124.99928,15-05-2011,summer,2011,5,1.991192459,No,-0.008028642,No work,Mist,0.52,0.5,1,0.1343,13,37,49.9961027
3126.014005,15-05-2011,summer,2011,5,2.991644846,No,0.005802375,No work,Mist,0.52,0.5,1,0,11,21,31.9749469
3127.009038,15-05-2011,summer,2011,5,3.997398416,No,0.004763668,No work,Mist,0.52,0.5,1,0,5,8,12.98727063
3128.003175,15-05-2011,summer,2011,5,4.990196521,No,-0.012011399,No work,Light Snow,0.52,0.5,1,0.1045,3,11,13.99713603
3129.011349,15-05-2011,summer,2011,5,6.01103888,No,0.008170215,No work,Mist,0.52,0.5,1,0.1343,3,14,17.00003303
3130.002045,15-05-2011,summer,2011,5,6.997088504,No,0.000797658,No work,Mist,0.52,0.5,1,0.1343,4,38,41.99579422
3130.981058,15-05-2011,summer,2011,5,7.984698019,No,-0.001985071,No work,Mist,0.54,0.5152,0.94,0.1343,24,46,69.98722733
3132.00291,15-05-2011,summer,2011,5,9.015206631,No,0.000200792,No work,Clear,0.58,0.5455,0.83,0.2537,36,98,134.0034144
3133.00521,15-05-2011,summer,2011,5,10.00068061,No,0.005186322,No work,Clear,0.58,0.5455,0.83,0.2239,73,153,225.9889461
3134.01558,15-05-2011,summer,2011,5,11.00417222,No,-0.00661462,No work,Clear,0.6,0.5758,0.78,0.2239,120,202,322.0018749
3135.005044,15-05-2011,summer,2011,5,12.02183997,No,-0.00669819,No work,Clear,0.62,0.5909,0.73,0.2985,120,247,366.9881766
3135.996532,15-05-2011,summer,2011,5,13.01202134,No,0.003462918,No work,Clear,0.62,0.5909,0.73,0.2836,195,261,456.0074167
3137.007444,15-05-2011,summer,2011,5,14.01497458,No,-0.010863554,No work,Clear,0.64,0.6061,0.73,0.194,183,254,436.9968028
3138.00608,15-05-2011,summer,2011,5,15.00321801,No,-0.017256083,No work,Clear,0.66,0.6212,0.69,0.2537,206,253,459.0047618
3138.983887,15-05-2011,summer,2011,5,16.01211008,No,0.031259755,No work,Clear,0.64,0.6061,0.69,0.2537,158,282,439.9906381
3139.999882,15-05-2011,summer,2011,5,16.99951017,No,0.002203741,No work,Light Snow,0.56,0.5303,0.78,0.3582,137,255,392.0004223
3140.998943,15-05-2011,summer,2011,5,17.98361026,No,0.000202288,No work,Clear,0.56,0.5303,0.78,0.2537,60,177,236.9924232
3141.981251,15-05-2011,summer,2011,5,18.99664483,No,-0.00427499,No work,Clear,0.56,0.5303,0.83,0.1045,78,153,230.992863
3142.988368,15-05-2011,summer,2011,5,20.03313065,No,0.001979084,No work,Clear,0.54,0.5152,0.88,0,53,138,190.9987739
3144.001114,15-05-2011,summer,2011,5,20.99324776,No,0.01360607,No work,Clear,0.54,0.5152,0.88,0,44,107,150.9869447
3144.990333,15-05-2011,summer,2011,5,22.00514484,No,-0.00598326,No work,Clear,0.56,0.5303,0.83,0,29,88,116.9928384
3145.998827,15-05-2011,summer,2011,5,22.99802348,No,0.009661973,No work,Clear,0.54,0.5152,0.88,0.2239,18,51,68.99357618
3146.987328,16-05-2011,summer,2011,5,0.003464168,No,1.003307347,Working Day,Clear,0.52,0.5,0.94,0.1045,17,21,38.00387148
3147.989662,16-05-2011,summer,2011,5,1.007627224,No,0.999040726,Working Day,Clear,0.52,0.5,0.94,0.1343,6,8,13.99594649
3149.006125,16-05-2011,summer,2011,5,2.007772143,No,1.003523598,Working Day,Clear,0.5,0.4848,1,0.0896,4,9,13.00752838
3150.018226,16-05-2011,summer,2011,5,2.985702129,No,1.011481104,Working Day,Clear,0.5,0.4848,0.94,0.1642,1,3,3.979125642
3150.99637,16-05-2011,summer,2011,5,3.985951216,No,1.018076088,Working Day,Clear,0.5,0.4848,1,0.1343,1,5,5.984157755
3151.995511,16-05-2011,summer,2011,5,5.005994381,No,0.995024415,Working Day,Clear,0.5,0.4848,0.93,0.194,1,20,20.99088681
3152.990354,16-05-2011,summer,2011,5,6.008029014,No,0.982837297,Working Day,Clear,0.52,0.5,0.88,0.1642,11,93,103.9954497
3153.9923,16-05-2011,summer,2011,5,7.020220541,No,0.99650771,Working Day,Clear,0.52,0.5,0.83,0.2836,27,245,271.9941554
3155.005474,16-05-2011,summer,2011,5,8.009112083,No,1.009270206,Working Day,Clear,0.56,0.5303,0.73,0.2985,28,366,394.0002372
3156.01848,16-05-2011,summer,2011,5,8.980425022,No,0.999124118,Working Day,Clear,0.6,0.5909,0.69,0.194,38,156,194.0008115
3156.999216,16-05-2011,summer,2011,5,10.00265619,No,0.987267418,Working Day,Clear,0.62,0.6061,0.65,0.0896,37,75,112.0080948
3158.005134,16-05-2011,summer,2011,5,11.00793996,No,0.988841241,Working Day,Clear,0.64,0.6212,0.57,0,56,129,185.0194801
3159.021535,16-05-2011,summer,2011,5,12.0210808,No,1.004116324,Working Day,Clear,0.66,0.6212,0.54,0.0896,72,137,209.0132582
3160.012298,16-05-2011,summer,2011,5,12.98745264,No,0.99968621,Working Day,Clear,0.68,0.6364,0.51,0,61,153,214.0162687
3161.012178,16-05-2011,summer,2011,5,14.0056423,No,0.998009996,Working Day,Clear,0.68,0.6364,0.51,0,76,117,192.9992473
3161.980134,16-05-2011,summer,2011,5,15.01611339,No,0.996254311,Working Day,Clear,0.72,0.6667,0.51,0,55,110,165.0022143
3162.987971,16-05-2011,summer,2011,5,16.00584382,No,1.014689277,Working Day,Light Snow,0.6,0.5758,0.78,0.2537,45,181,226.0097313
3163.993994,16-05-2011,summer,2011,5,16.99831903,No,0.991806471,Working Day,Clear,0.58,0.5455,0.88,0.2239,47,227,273.9991449
3164.999346,16-05-2011,summer,2011,5,17.9881893,No,1.002371214,Working Day,Light Snow,0.58,0.5455,0.83,0.194,55,398,452.9985679
3165.990944,16-05-2011,summer,2011,5,19.00098719,No,1.01614318,Working Day,Clear,0.58,0.5455,0.83,0.2537,36,272,307.9937602
3166.995866,16-05-2011,summer,2011,5,19.99106192,No,1.006553736,Working Day,Clear,0.58,0.5455,0.83,0,31,167,198.0200397
3167.989491,16-05-2011,summer,2011,5,20.9947515,No,0.979889124,Working Day,Clear,0.58,0.5455,0.83,0,28,149,177.0014195
3169.006421,16-05-2011,summer,2011,5,22.01348174,No,1.009781858,Working Day,Clear,0.56,0.5303,0.88,0.0896,22,105,126.9949893
3169.984284,16-05-2011,summer,2011,5,22.98313004,No,1.012462779,Working Day,Clear,0.56,0.5303,0.88,0.0896,18,39,57.00305484
3170.997184,17-05-2011,summer,2011,5,-0.019765825,No,1.999766882,Working Day,Mist,0.56,0.5303,0.88,0,13,18,30.99947898
3171.994441,17-05-2011,summer,2011,5,1.019594652,No,2.018690514,Working Day,Light Snow,0.56,0.5303,0.88,0,7,6,13.00258167
3173.018731,17-05-2011,summer,2011,5,1.994013392,No,2.003441495,Working Day,Light Snow,0.56,0.5303,0.88,0,4,4,8.00176659
3173.982283,17-05-2011,summer,2011,5,2.993243638,No,2.015656665,Working Day,Light Snow,0.54,0.5152,0.94,0.2537,1,3,3.991310408
3174.992163,17-05-2011,summer,2011,5,4.016607136,No,2.007728122,Working Day,Light Snow,0.54,0.5152,0.94,0.2537,2,2,4.00110438
3175.989523,17-05-2011,summer,2011,5,4.989886615,No,1.992543605,Working Day,Light Snow,0.52,0.5,0.94,0.2537,0,22,21.99836188
3177.000046,17-05-2011,summer,2011,5,6.014063929,No,1.987286455,Working Day,Light Snow,0.52,0.5,0.94,0.2537,0,49,49.00626586
3177.983075,17-05-2011,summer,2011,5,6.992465588,No,1.995709181,Working Day,Mist,0.52,0.5,0.94,0.2537,13,138,150.9847412
3179.010064,17-05-2011,summer,2011,5,7.996616223,No,1.991094385,Working Day,Mist,0.52,0.5,0.94,0.2985,22,325,347.0125861
3180.005867,17-05-2011,summer,2011,5,8.998451988,No,2.023774445,Working Day,Mist,0.54,0.5152,0.88,0.2537,17,190,207.0202265
3180.999582,17-05-2011,summer,2011,5,10.00314873,No,1.975510325,Working Day,Light Snow,0.54,0.5152,0.88,0.2537,31,73,104.0129321
3181.99149,17-05-2011,summer,2011,5,10.99909143,No,1.988955305,Working Day,Mist,0.56,0.5303,0.83,0.4179,26,104,130.0011556
3183.000883,17-05-2011,summer,2011,5,12.01426413,No,2.002576639,Working Day,Light Snow,0.56,0.5303,0.83,0.4179,38,115,153.0164799
3183.988412,17-05-2011,summer,2011,5,13.01341093,No,2.011298254,Working Day,Mist,0.56,0.5303,0.88,0.3284,31,141,171.9996197
3185.000528,17-05-2011,summer,2011,5,13.9857054,No,1.996460306,Working Day,Clear,0.62,0.5909,0.73,0.4627,61,123,184.0086134
3185.995612,17-05-2011,summer,2011,5,14.99582276,No,2.005712182,Working Day,Clear,0.62,0.6061,0.69,0.4478,79,131,210.0105957
3186.998492,17-05-2011,summer,2011,5,15.99384882,No,2.010956904,Working Day,Clear,0.62,0.6061,0.61,0.3284,73,217,290.01153
3188.015918,17-05-2011,summer,2011,5,16.99986382,No,2.004074358,Working Day,Clear,0.62,0.6061,0.65,0.4179,83,521,603.9996854
3188.988033,17-05-2011,summer,2011,5,18.00525212,No,2.00094601,Working Day,Clear,0.6,0.5909,0.69,0.2985,54,426,479.9911801
3190.003631,17-05-2011,summer,2011,5,19.00620381,No,2.009564172,Working Day,Clear,0.6,0.5909,0.69,0.2537,51,298,348.9933743
3190.993512,17-05-2011,summer,2011,5,19.99637254,No,1.996389682,Working Day,Clear,0.58,0.5455,0.83,0.4179,30,253,282.9843747
3192.012378,17-05-2011,summer,2011,5,21.01537467,No,2.012832101,Working Day,Clear,0.54,0.5152,0.88,0.2537,23,151,173.9900341
3192.977402,17-05-2011,summer,2011,5,22.00011957,No,1.987577094,Working Day,Mist,0.54,0.5152,0.88,0.2836,12,86,98.00565284
3194.002129,17-05-2011,summer,2011,5,22.98944782,No,1.996667129,Working Day,Mist,0.54,0.5152,0.88,0.2537,7,49,55.99923115
3195.011159,18-05-2011,summer,2011,5,0.018587925,No,2.981455581,Working Day,Mist,0.54,0.5152,0.88,0.2239,8,15,22.9754819
3195.994825,18-05-2011,summer,2011,5,0.992817556,No,2.99423299,Working Day,Mist,0.54,0.5152,0.88,0.2537,3,9,11.99479687
3196.992306,18-05-2011,summer,2011,5,2.005104457,No,3.001077262,Working Day,Light Snow,0.52,0.5,0.94,0.2239,1,5,6.01020519
3198.022942,18-05-2011,summer,2011,5,2.9886265,No,3.011806607,Working Day,Light Snow,0.52,0.5,0.94,0.2985,6,3,8.993209701
3198.999849,18-05-2011,summer,2011,5,3.983764449,No,3.008487355,Working Day,Light Snow,0.52,0.5,0.94,0.2985,1,2,2.983719515
3200.005815,18-05-2011,summer,2011,5,5.004481479,No,2.983402278,Working Day,Clear,0.52,0.5,1,0.2239,0,9,8.994179932
3201.021132,18-05-2011,summer,2011,5,6.008467048,No,3.000563093,Working Day,Clear,0.52,0.5,1,0.1343,2,99,101.0192802
3202.005807,18-05-2011,summer,2011,5,6.998945364,No,3.00091049,Working Day,Clear,0.54,0.5152,0.88,0.194,14,260,274.0185623
3203.008271,18-05-2011,summer,2011,5,8.000395991,No,3.002744839,Working Day,Clear,0.56,0.5303,0.88,0.2836,25,428,452.996648
3204.001939,18-05-2011,summer,2011,5,9.005543427,No,2.997582688,Working Day,Light Snow,0.56,0.5303,0.83,0.2537,26,176,201.9986709
3204.995915,18-05-2011,summer,2011,5,9.990692247,No,3.00065561,Working Day,Light Snow,0.54,0.5152,0.88,0.2836,33,73,105.9970701
3206.010504,18-05-2011,summer,2011,5,10.99324456,No,3.013542942,Working Day,Mist,0.54,0.5152,0.94,0.0896,6,17,22.99857002
3207.001809,18-05-2011,summer,2011,5,12.00034761,No,2.998858844,Working Day,Clear,0.56,0.5303,0.94,0.2985,12,42,53.99510165
3207.989695,18-05-2011,summer,2011,5,12.99350801,No,3.012293521,Working Day,Mist,0.56,0.5303,0.83,0.3284,30,92,122.0085027
3208.994777,18-05-2011,summer,2011,5,13.99525645,No,2.995602804,Working Day,Mist,0.58,0.5455,0.78,0.2836,44,94,138.0067944
3210.003219,18-05-2011,summer,2011,5,15.00308633,No,3.004205569,Working Day,Clear,0.6,0.5758,0.78,0.2537,34,133,167.000446
3210.979709,18-05-2011,summer,2011,5,15.9861345,No,2.992236176,Working Day,Clear,0.6,0.5909,0.73,0.194,53,241,294.0086052
3212.009078,18-05-2011,summer,2011,5,16.99593461,No,2.987273554,Working Day,Clear,0.6,0.5909,0.69,0.1343,78,487,564.9819251
3213.008594,18-05-2011,summer,2011,5,17.99661431,No,3.005584997,Working Day,Clear,0.6,0.5909,0.73,0.2239,58,431,489.0009222
3213.984351,18-05-2011,summer,2011,5,18.97916863,No,2.993140457,Working Day,Light Snow,0.56,0.5303,0.88,0.1343,43,288,331.0182414
3215.004385,18-05-2011,summer,2011,5,20.01568262,No,2.996631781,Working Day,Light Snow,0.56,0.5303,0.88,0.1343,24,189,213.0027887
3215.99008,18-05-2011,summer,2011,5,21.00197675,No,3.015733063,Working Day,Clear,0.52,0.5,0.88,0,11,74,85.00359856
3217.010798,18-05-2011,summer,2011,5,21.99490623,No,3.021680045,Working Day,Clear,0.52,0.5,0.83,0,14,103,117.0064255
3218.005753,18-05-2011,summer,2011,5,22.98761245,No,2.986626623,Working Day,Clear,0.52,0.5,0.94,0.0896,10,49,58.99863248
3219.008177,19-05-2011,summer,2011,5,-0.001428481,No,3.996937059,Working Day,Clear,0.52,0.5,0.94,0.1045,6,23,29.0076687
3219.992666,19-05-2011,summer,2011,5,0.991699013,No,3.987805004,Working Day,Clear,0.5,0.4848,0.94,0,2,4,6.004409602
3220.998923,19-05-2011,summer,2011,5,2.00509969,No,4.005634193,Working Day,Clear,0.5,0.4848,0.94,0,3,12,15.00378372
3222.011649,19-05-2011,summer,2011,5,2.997032928,No,4.015665052,Working Day,Clear,0.48,0.4697,1,0,1,3,4.000544606
3222.997064,19-05-2011,summer,2011,5,3.984539531,No,3.996357442,Working Day,Clear,0.48,0.4697,0.94,0,2,3,4.999728201
3224.017623,19-05-2011,summer,2011,5,4.984476213,No,3.99315325,Working Day,Clear,0.48,0.4697,0.94,0,2,24,26.00386442
3225.002468,19-05-2011,summer,2011,5,6.002994672,No,3.998493176,Working Day,Mist,0.5,0.4848,0.94,0,17,86,102.9933974
3225.992729,19-05-2011,summer,2011,5,7.024348924,No,4.011658879,Working Day,Mist,0.5,0.4848,1,0,18,239,257.0052079
3227.004211,19-05-2011,summer,2011,5,8.001947809,No,4.018325921,Working Day,Mist,0.52,0.5,0.88,0,34,453,486.9889741
3228.004937,19-05-2011,summer,2011,5,9.006005074,No,4.001301654,Working Day,Mist,0.54,0.5152,0.88,0.0896,40,176,216.0066484
3228.992066,19-05-2011,summer,2011,5,9.992530757,No,3.992902064,Working Day,Mist,0.54,0.5152,0.83,0,35,95,130.0135305
3230.005844,19-05-2011,summer,2011,5,10.99349661,No,4.015624703,Working Day,Light Snow,0.54,0.5152,0.88,0.1642,53,111,164.0004578
3230.993269,19-05-2011,summer,2011,5,11.98074591,No,3.985796395,Working Day,Mist,0.58,0.5455,0.78,0.1045,38,130,167.9964072
3231.997587,19-05-2011,summer,2011,5,12.99329626,No,4.013446603,Working Day,Light Snow,0.58,0.5455,0.64,0.2537,44,139,183.0003
3232.996265,19-05-2011,summer,2011,5,14.00127404,No,3.996097214,Working Day,Light Snow,0.54,0.5152,0.73,0.194,43,137,180.0316594
3233.989241,19-05-2011,summer,2011,5,15.00236068,No,4.006171844,Working Day,Clear,0.56,0.5303,0.78,0.1642,63,125,188.0132482
3234.997606,19-05-2011,summer,2011,5,15.9925828,No,3.995389563,Working Day,Clear,0.58,0.5455,0.64,0.194,55,247,301.9837403
3236.000563,19-05-2011,summer,2011,5,16.99982989,No,3.993584903,Working Day,Clear,0.56,0.5303,0.78,0.1642,60,487,547.013071
3236.991015,19-05-2011,summer,2011,5,17.98830221,No,3.998813605,Working Day,Clear,0.6,0.6212,0.55,0.1642,59,454,512.9995681
3237.991724,19-05-2011,summer,2011,5,19.01282565,No,3.986973773,Working Day,Clear,0.58,0.5455,0.6,0.1343,65,345,410.0037161
3238.994136,19-05-2011,summer,2011,5,19.99525319,No,3.991811472,Working Day,Clear,0.54,0.5152,0.77,0.2836,46,236,282.0112978
3240.011324,19-05-2011,summer,2011,5,21.01628818,No,3.997357004,Working Day,Clear,0.54,0.5152,0.77,0.2836,29,180,208.9924388
3240.988385,19-05-2011,summer,2011,5,21.99099439,No,4.000222123,Working Day,Light Snow,0.5,0.4848,0.82,0.2985,11,68,79.01161386
3242.004428,19-05-2011,summer,2011,5,22.99364916,No,3.996504423,Working Day,Clear,0.48,0.4697,0.94,0,9,63,72.00128661
3242.995637,20-05-2011,summer,2011,5,0.009743956,No,5.003590775,Working Day,Clear,0.46,0.4545,0.94,0.0896,15,33,48.01156119
3243.996471,20-05-2011,summer,2011,5,0.977139368,No,4.986362218,Working Day,Clear,0.46,0.4545,1,0,8,17,24.99495908
3244.992,20-05-2011,summer,2011,5,1.987459975,No,5.004114565,Working Day,Clear,0.44,0.4394,1,0.0896,4,4,7.987613138
3246.007852,20-05-2011,summer,2011,5,2.982803488,No,5.000509123,Working Day,Clear,0.44,0.4394,1,0,1,4,4.996541989
3247.004151,20-05-2011,summer,2011,5,4.008659638,No,4.982626888,Working Day,Clear,0.44,0.4394,0.94,0.0896,1,4,4.993321828
3247.999549,20-05-2011,summer,2011,5,5.010954643,No,4.999162321,Working Day,Clear,0.44,0.4394,0.94,0.1045,0,28,28.00819592
3248.985813,20-05-2011,summer,2011,5,6.007169141,No,4.987012024,Working Day,Clear,0.46,0.4545,0.88,0.1045,15,102,116.984409
3250.003386,20-05-2011,summer,2011,5,7.022302878,No,5.005848857,Working Day,Clear,0.5,0.4848,0.77,0.1642,30,289,318.996998
3250.996521,20-05-2011,summer,2011,5,7.995723857,No,5.00502343,Working Day,Clear,0.54,0.5152,0.68,0,41,476,516.9817658
3251.997198,20-05-2011,summer,2011,5,9.008227056,No,4.990168797,Working Day,Clear,0.54,0.5152,0.68,0.2239,35,199,234.0051098
3253.003309,20-05-2011,summer,2011,5,9.998071578,No,5.011876224,Working Day,Clear,0.56,0.5303,0.64,0.194,44,104,148.0076307
3253.960646,20-05-2011,summer,2011,5,10.9973864,No,5.023154122,Working Day,Mist,0.58,0.5455,0.6,0.194,63,133,196.0161227
3255.004921,20-05-2011,summer,2011,5,11.99236851,No,4.994867325,Working Day,Mist,0.6,0.6212,0.56,0.2537,69,186,254.996836
3255.984723,20-05-2011,summer,2011,5,12.99767943,No,4.999510708,Working Day,Light Snow,0.6,0.6212,0.56,0.2836,60,172,231.9977137
3257.005006,20-05-2011,summer,2011,5,13.99322746,No,4.987576846,Working Day,Clear,0.62,0.6212,0.53,0.2239,66,131,197.0055922
3258.017441,20-05-2011,summer,2011,5,14.99166904,No,5.018745047,Working Day,Mist,0.6,0.6212,0.56,0.194,74,168,241.9910165
3258.984721,20-05-2011,summer,2011,5,15.98953135,No,5.000504386,Working Day,Mist,0.6,0.6212,0.53,0.1642,61,269,329.9944061
3260.004021,20-05-2011,summer,2011,5,16.98883727,No,4.992722411,Working Day,Clear,0.62,0.6212,0.53,0,71,483,553.9828108
3260.999835,20-05-2011,summer,2011,5,17.99682817,No,5.003888741,Working Day,Clear,0.6,0.6212,0.56,0.1642,79,394,472.9948504
3261.980125,20-05-2011,summer,2011,5,19.01967519,No,4.99258083,Working Day,Clear,0.58,0.5455,0.64,0.0896,49,253,302.0007649
3262.998705,20-05-2011,summer,2011,5,19.9939775,No,5.004862789,Working Day,Clear,0.58,0.5455,0.64,0.1045,40,180,220.0106294
3263.994721,20-05-2011,summer,2011,5,20.98149735,No,5.003784462,Working Day,Clear,0.56,0.5303,0.64,0.1045,40,155,194.9953159
3264.995337,20-05-2011,summer,2011,5,21.99757491,No,4.994218053,Working Day,Clear,0.54,0.5152,0.73,0,28,124,152.0148774
3266.002565,20-05-2011,summer,2011,5,23.00721694,No,5.012507278,Working Day,Clear,0.52,0.5,0.72,0.1642,15,100,115.0020331
3266.985483,21-05-2011,summer,2011,5,0.010548852,No,5.99761568,No work,Clear,0.52,0.5,0.77,0.1045,20,78,97.99433999
3268.002105,21-05-2011,summer,2011,5,0.976276995,No,6.000759029,No work,Clear,0.52,0.5,0.72,0,8,64,71.99543993
3268.98996,21-05-2011,summer,2011,5,2.010766229,No,5.978412986,No work,Clear,0.52,0.5,0.72,0.1045,5,35,40.00748816
3269.998053,21-05-2011,summer,2011,5,3.015313596,No,6.006377223,No work,Clear,0.48,0.4697,0.82,0.1045,7,12,18.99179588
3271.003613,21-05-2011,summer,2011,5,4.017966935,No,6.002880445,No work,Clear,0.46,0.4545,0.88,0.1343,1,6,6.984221964
3272.001735,21-05-2011,summer,2011,5,4.986564799,No,6.010852364,No work,Clear,0.46,0.4545,0.88,0.1045,1,4,4.993719085
3272.99076,21-05-2011,summer,2011,5,5.994766814,No,5.994605254,No work,Clear,0.5,0.4848,0.82,0.1343,6,22,28.01261819
3274.006697,21-05-2011,summer,2011,5,6.998815101,No,5.982406846,No work,Clear,0.54,0.5152,0.73,0.1343,10,33,43.01358822
3275.012635,21-05-2011,summer,2011,5,8.001838676,No,6.021473756,No work,Clear,0.56,0.5303,0.68,0.2836,29,97,125.9924053
3275.983615,21-05-2011,summer,2011,5,9.00693033,No,6.011084957,No work,Clear,0.6,0.6061,0.64,0.2239,60,165,225.0090431
3276.995962,21-05-2011,summer,2011,5,10.00800167,No,5.993040146,No work,Clear,0.62,0.6061,0.61,0.1045,122,201,322.9938332
3278.00311,21-05-2011,summer,2011,5,11.00546651,No,6.010513389,No work,Clear,0.64,0.6212,0.53,0.1343,173,245,418.0040786
3278.985735,21-05-2011,summer,2011,5,12.01483214,No,5.985999849,No work,Clear,0.66,0.6212,0.5,0,222,271,492.9877918
3280.001537,21-05-2011,summer,2011,5,12.99618159,No,5.994350652,No work,Clear,0.7,0.6364,0.45,0,191,271,462.0016463
3281.009735,21-05-2011,summer,2011,5,13.99472852,No,6.005694297,No work,Clear,0.72,0.6515,0.42,0,187,269,456.0008789
3281.996145,21-05-2011,summer,2011,5,14.98612227,No,6.008631933,No work,Clear,0.72,0.6515,0.45,0.2537,232,274,505.9905771
3283.005889,21-05-2011,summer,2011,5,16.00405983,No,5.994410217,No work,Mist,0.72,0.6515,0.39,0.2537,204,267,470.9884686
3284.009321,21-05-2011,summer,2011,5,16.99569113,No,5.998163715,No work,Mist,0.72,0.6515,0.42,0.1642,191,253,443.9918402
3284.99866,21-05-2011,summer,2011,5,17.99558434,No,6.007374851,No work,Mist,0.7,0.6364,0.45,0.1642,191,253,443.9971352
3286.005102,21-05-2011,summer,2011,5,18.9895898,No,6.020845854,No work,Clear,0.68,0.6364,0.47,0.1642,117,184,301.007619
3287.012165,21-05-2011,summer,2011,5,19.99343842,No,5.992622856,No work,Clear,0.62,0.6061,0.61,0,84,164,248.008231
3288.010889,21-05-2011,summer,2011,5,21.00474584,No,6.022091324,No work,Clear,0.62,0.6061,0.61,0.1045,77,150,227.008015
3289.007459,21-05-2011,summer,2011,5,21.9929406,No,6.00975925,No work,Clear,0.6,0.5909,0.69,0.1343,78,126,204.0212716
3290.018841,21-05-2011,summer,2011,5,23.00304821,No,5.998912311,No work,Clear,0.58,0.5455,0.78,0.0896,42,103,144.9987342
3290.994769,22-05-2011,summer,2011,5,0.004037711,No,-0.014886226,No work,Clear,0.54,0.5152,0.88,0.1642,31,100,131.0025837
3292.009449,22-05-2011,summer,2011,5,0.989154963,No,0.004499603,No work,Clear,0.52,0.5,0.94,0.1343,17,81,98.00671773
3293.012867,22-05-2011,summer,2011,5,2.014820017,No,-0.003604094,No work,Clear,0.52,0.5,0.94,0.1045,18,50,68.00173102
3293.99113,22-05-2011,summer,2011,5,3.006457803,No,-0.009909197,No work,Clear,0.5,0.4848,1,0.1045,10,23,33.01994985
3295.006505,22-05-2011,summer,2011,5,4.004635692,No,-0.00548977,No work,Clear,0.5,0.4848,1,0,3,9,11.99873468
3295.993237,22-05-2011,summer,2011,5,5.008342936,No,0.006082243,No work,Clear,0.5,0.4848,1,0.1045,1,5,6.00413993
